DateListe,Saison,Equipe,TRJmoy,ROI,Nbrdematchs,MoyCoteResultat,ROI-10J,ROI-5J,ROI-3J,ROI-2J,ROIJJ-1,ROIJ,CoteJ,CoteInvJ
20240412,2324,Metz,94.90273452428542,1.013793103448276,29,5.2941379310344825,0.7000001,1.4000002,3.3333333324965984e-07,5.000000000165983e-07,2.5000005,5.0,5.0,1.1697247706422018
20240407,2324,Metz,94.90656293467214,0.8714285714285714,28,5.304642857142857,0.7000001,1.4000002,0.7500003333333334,5.000000000165983e-07,5.000000000165983e-07,0.0,7.5,1.1066907775768535
20240330,2324,Metz,94.84981706024222,0.9037037037037037,27,5.223333333333334,0.7000001,1.4000002,2.3333336666666664,1.1250005,5.000000000165983e-07,0.0,5.25,1.1690721649484537
20240317,2324,Metz,94.82036716510171,0.9384615384615385,26,5.222307692307693,0.7000001,1.4000002,2.3333336666666664,3.5000005,1.1250005,0.0,6.0,1.1274685816876122
20240310,2324,Metz,94.8167083000685,0.976,25,5.1912,0.4750001,0.9500002,1.5833336666666666,2.3750005,3.5000005,2.25,2.25,1.6374045801526718
20240303,2324,Metz,94.81858268247807,0.9229166666666667,24,5.31375,9.999999997489795e-08,1.999999999497959e-07,3.3333333324965984e-07,5.000000000165983e-07,2.3750005,4.75,4.75,1.1886792452830188
20240223,2324,Metz,94.807414246426,0.7565217391304347,23,5.338260869565217,0.40000009999999997,1.999999999497959e-07,3.3333333324965984e-07,5.000000000165983e-07,5.000000000165983e-07,0.0,4.0,1.2229755178907722
20240218,2324,Metz,94.85951443639692,0.7909090909090909,22,5.399090909090909,0.6900001,1.999999999497959e-07,3.3333333324965984e-07,5.000000000165983e-07,5.000000000165983e-07,0.0,4.75,1.188073394495413
20240209,2324,Metz,94.8510773284095,0.8285714285714286,21,5.43,0.6900001,1.999999999497959e-07,3.3333333324965984e-07,5.000000000165983e-07,5.000000000165983e-07,0.0,7.0,1.08130081300813
20240204,2324,Metz,94.91053260328067,0.87,20,5.3515,0.6900001,1.999999999497959e-07,3.3333333324965984e-07,5.000000000165983e-07,5.000000000165983e-07,0.0,2.25,1.6439393939393938
20240127,2324,Metz,94.90633577326697,0.9157894736842105,19,5.514736842105263,0.6900001,1.999999999497959e-07,3.3333333324965984e-07,5.000000000165983e-07,5.000000000165983e-07,0.0,9.0,1.0677966101694916
20240114,2324,Metz,94.87587967986262,0.9666666666666667,18,5.321111111111112,0.6900001,0.8000001999999999,3.3333333324965984e-07,5.000000000165983e-07,5.000000000165983e-07,0.0,2.9,1.3876106194690265
20231220,2324,Metz,94.93602218030497,1.0235294117647058,17,5.463529411764705,0.6900001,1.3800002,3.3333333324965984e-07,5.000000000165983e-07,5.000000000165983e-07,0.0,17.0,0.9978118161925601
20231217,2324,Metz,94.97894605897525,1.0875,16,4.7425,0.6900001,1.3800002,1.3333336666666666,5.000000000165983e-07,5.000000000165983e-07,0.0,3.25,1.337837837837838
20231210,2324,Metz,94.99276092142436,1.16,15,4.842,1.3400001,1.3800002,2.300000333333333,2.0000005,5.000000000165983e-07,0.0,3.5,1.3037037037037036
20231203,2324,Metz,94.99306992655089,1.2428571428571429,14,4.937857142857142,1.3400001,1.3800002,2.300000333333333,3.4500005,2.0000005,0.0,7.5,1.0966386554621848
20231126,2324,Metz,94.94065324370717,1.3384615384615384,13,4.740769230769231,1.3400001,0.5800002,0.9666669999999999,1.4500004999999998,3.4500005,4.0,4.0,1.2522935779816513
20231112,2324,Metz,94.90477609407434,1.1166666666666667,12,4.8025,1.0500000999999999,1.999999999497959e-07,3.3333333324965984e-07,5.000000000165983e-07,1.4500004999999998,2.9,2.9,1.4130434782608694
20231105,2324,Metz,94.89520295306643,0.9545454545454546,11,4.975454545454546,1.0500000999999999,1.999999999497959e-07,3.3333333324965984e-07,5.000000000165983e-07,5.000000000165983e-07,0.0,5.5,1.160146252285192
20231029,2324,Metz,94.80414626723065,1.05,10,4.923,0.0,1.3000002,3.3333333324965984e-07,5.000000000165983e-07,5.000000000165983e-07,0.0,2.5,1.5147540983606558
20231022,2324,Metz,94.85747207860254,1.1666666666666667,9,5.192222222222223,0.0,1.3000002,3.3333333324965984e-07,5.000000000165983e-07,5.000000000165983e-07,0.0,8.5,1.0710102489019033
20231007,2324,Metz,94.82512342818616,1.3125,8,4.7787500000000005,0.0,2.1000001999999998,2.166667,5.000000000165983e-07,5.000000000165983e-07,0.0,4.75,1.1887884267631101
20231001,2324,Metz,94.78836371461284,1.5,7,4.782857142857142,0.0,2.1000001999999998,2.166667,3.2500005,5.000000000165983e-07,0.0,3.4,1.3263157894736843
20230924,2324,Metz,94.684419879372,1.75,6,5.013333333333333,0.0,2.1000001999999998,3.5000003333333334,3.2500005,3.2500005,0.0,2.88,1.3969298245614035
20230916,2324,Metz,94.80800525196892,2.1,5,5.4399999999999995,0.0,0.0,1.3333336666666666,2.0000005,3.2500005,6.5,6.5,1.114065180102916
20230903,2324,Metz,94.73353663930222,1.0,4,5.175,0.0,0.0,1.3333336666666666,2.0000005,2.0000005,0.0,4.2,1.2356746765249538
20230827,2324,Metz,94.48562641330115,1.3333333333333333,3,5.5,0.0,0.0,0.0,5.000000000165983e-07,2.0000005,4.0,4.0,1.2220183486238534
20230818,2324,Metz,94.92590975347245,0.0,2,6.25,0.0,0.0,0.0,0.0,5.000000000165983e-07,0.0,5.0,1.1781305114638447
20230813,2324,Metz,94.50497394599715,0.0,1,7.5,0.0,0.0,0.0,0.0,0.0,0.0,7.5,1.08130081300813
20240519,2324,Brest,94.90804301118655,1.2370588235294118,34,3.0158823529411767,0.8380001,0.6600001999999999,1.1000003333333332,5.000000000165983e-07,0.9500004999999999,1.9,1.9,1.9354838709677422
20240510,2324,Brest,94.87862341081701,1.216969696969697,33,3.04969696969697,1.0830001,0.9660002,1.1000003333333332,1.6500005,5.000000000165983e-07,0.0,1.67,2.2222222222222223
20240504,2324,Brest,94.86399146862543,1.255,32,3.0928125,1.3380001,1.3560002,1.1000003333333332,1.6500005,1.6500005,0.0,1.73,2.111111111111111
20240428,2324,Brest,94.85694469589723,1.2954838709677419,31,3.1367741935483875,1.0080001,0.6960002,0.5100003333333334,5.000000000165983e-07,1.6500005,3.3,3.3,1.337837837837838
20240421,2324,Brest,94.84576592935021,1.2286666666666666,30,3.1313333333333335,1.0080001,0.6960002,1.1600003333333333,0.7650005,5.000000000165983e-07,0.0,2.7,1.4752066115702478
20240414,2324,Brest,94.8267281257837,1.2710344827586206,29,3.1462068965517243,1.0080001,1.0160002000000001,1.1600003333333333,1.7400004999999998,0.7650005,0.0,3.4,1.311926605504587
20240407,2324,Brest,94.83250023619497,1.3164285714285715,28,3.1371428571428575,1.0380000999999999,1.2000001999999999,0.6500003333333333,0.9750005,1.7400004999999998,1.53,1.53,2.608695652173913
20240331,2324,Brest,94.77301129885849,1.3085185185185184,27,3.1966666666666668,1.0030001,1.3200002,0.5333336666666667,5.000000000165983e-07,0.9750005,1.95,1.95,1.848
20240317,2324,Brest,94.7688380185193,1.2838461538461539,26,3.2446153846153845,1.2830001,1.3200002,1.3500003333333335,0.8000005,5.000000000165983e-07,0.0,2.5,1.5245901639344264
20240309,2324,Brest,94.7714041665513,1.3352,25,3.2744,1.5030001,1.3200002,2.200000333333333,2.0250005,0.8000005,0.0,3.8,1.264485981308411
20240303,2324,Brest,94.76699252217152,1.3908333333333334,24,3.2525,1.3430001,1.0000002,1.666667,2.5000005,2.0250005,1.6,1.6,2.358974358974359
20240224,2324,Brest,94.74221882466738,1.3817391304347826,23,3.324347826086956,1.2730001,0.8760001999999999,0.8500003333333332,1.2750005,2.5000005,2.45,2.45,1.55
20240218,2324,Brest,94.73334240760681,1.3331818181818182,22,3.364090909090909,1.3280001,0.6860002,3.3333333324965984e-07,5.000000000165983e-07,1.2750005,2.55,2.55,1.5245901639344264
20240211,2324,Brest,94.70095882193576,1.2752380952380953,21,3.4028571428571426,1.3280001,1.2460002,0.6100003333333334,5.000000000165983e-07,5.000000000165983e-07,0.0,2.05,1.7661971830985916
20240204,2324,Brest,94.69214258144923,1.339,20,3.4705,1.3280001,1.6860002,1.1433336666666667,0.9150005,5.000000000165983e-07,0.0,2.45,1.56
20240128,2324,Brest,94.65953320688054,1.4094736842105262,19,3.5242105263157892,1.3280001,1.6860002,2.076667,1.7150005,0.9150005,0.0,7.5,1.0903790087463558
20240114,2324,Brest,94.6296354863095,1.4877777777777779,18,3.303333333333333,1.1450001,1.6700002,2.200000333333333,2.2000005,1.7150005,1.83,1.83,1.9811320754716981
20231220,2324,Brest,94.60029217923828,1.4676470588235293,17,3.3899999999999997,0.9850000999999999,1.9700001999999999,1.666667,2.5000005,2.2000005,1.6,1.6,2.287958115183246
20231217,2324,Brest,94.62808111105743,1.459375,16,3.5018749999999996,0.9650001,1.4100002,1.316667,1.1000005,2.5000005,2.8,2.8,1.4435677530017152
20231210,2324,Brest,94.58663332525188,1.37,15,3.548666666666667,1.1650000999999999,0.9700002,1.6166669999999999,0.8750005000000001,1.1000005,2.2,2.2,1.671641791044776
20231207,2324,Brest,94.5579332163661,1.3107142857142857,14,3.645,1.1650000999999999,0.9700002,1.6166669999999999,2.4250005,0.8750005000000001,0.0,1.83,1.9656998738965954
20231203,2324,Brest,94.5415271665103,1.4115384615384616,13,3.784615384615385,0.9900000999999999,0.6200002,1.0333336666666666,1.5500005,2.4250005,1.75,1.75,2.0
20231126,2324,Brest,94.64220998594173,1.3833333333333333,12,3.954166666666667,0.9500001,1.999999999497959e-07,3.3333333324965984e-07,5.000000000165983e-07,1.5500005,3.1,3.1,1.3719298245614036
20231105,2324,Brest,94.60023249937535,1.2272727272727273,11,4.031818181818182,1.3500001,0.5200001999999999,3.3333333324965984e-07,5.000000000165983e-07,5.000000000165983e-07,0.0,4.75,1.1929824561403508
20231029,2324,Brest,94.52520039875938,1.35,10,3.96,0.0,1.3600002,3.3333333324965984e-07,5.000000000165983e-07,5.000000000165983e-07,0.0,5.75,1.1305290102389078
20231022,2324,Brest,94.53051657033812,1.5,9,3.761111111111111,0.0,1.3600002,0.866667,5.000000000165983e-07,5.000000000165983e-07,0.0,4.75,1.1886792452830188
20231008,2324,Brest,94.46239905267089,1.6875,8,3.6375,0.0,1.3600002,2.266667,1.3000005,5.000000000165983e-07,0.0,1.8,2.023862238622386
20231001,2324,Brest,94.3471826244185,1.9285714285714286,7,3.9,0.0,1.9000002,2.266667,3.4000005,1.3000005,0.0,4.5,1.1887884267631101
20230923,2324,Brest,94.39893261743366,2.25,6,3.8000000000000003,0.0,2.1800002,1.4000003333333333,2.1000004999999997,3.4000005,2.6,2.6,1.5016313213703099
20230917,2324,Brest,94.24121367220147,2.18,5,4.04,0.0,0.0,0.9000003333333334,5.000000000165983e-07,2.1000004999999997,4.2,4.2,1.2220183486238534
20230902,2324,Brest,94.1365424709625,1.675,4,4.0,0.0,0.0,2.2333336666666668,1.3500005000000002,5.000000000165983e-07,0.0,3.3,1.331858407079646
20230826,2324,Brest,93.88566126430204,2.2333333333333334,3,4.233333333333333,0.0,0.0,0.0,3.3500004999999997,1.3500005000000002,0.0,6.0,1.090909090909091
20230820,2324,Brest,94.67464574260691,3.35,2,3.35,0.0,0.0,0.0,0.0,3.3500004999999997,2.7,2.7,1.464406779661017
20230813,2324,Brest,94.40423654015888,4.0,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.2356746765249538
20240519,2324,Monaco,94.88365133579576,1.1876470588235295,34,2.166176470588235,1.3300001,1.5860002,1.0433336666666666,1.5650004999999998,1.6050004999999998,1.38,1.38,2.9999999999999996
20240512,2324,Monaco,94.89465446884395,1.1818181818181819,33,2.19,1.4370001,1.5800002,1.1833336666666665,0.6500005,1.5650004999999998,1.83,1.83,1.948717948717949
20240504,2324,Monaco,94.91090294823967,1.1615625,32,2.20125,1.3070001,1.6440002,1.6000003333333332,1.1250005,0.6500005,1.3,1.3,3.5172413793103448
20240428,2324,Monaco,94.91068430965217,1.1570967741935483,31,2.2303225806451614,1.6170001,1.6440002,2.200000333333333,2.4000005,1.1250005,0.0,2.55,1.5178571428571426
20240424,2324,Monaco,94.9027319955958,1.1956666666666667,30,2.219666666666667,1.3920001,1.5840002,1.9900003333333331,2.1750005,2.4000005,2.25,2.25,1.6363636363636362
20240421,2324,Monaco,94.90845233664174,1.159310344827586,29,2.2186206896551726,1.1370001,1.0740002,1.1400003333333333,1.7100004999999998,2.1750005,2.55,2.55,1.5241935483870968
20240407,2324,Monaco,94.8909734117797,1.1096428571428572,28,2.206785714285714,0.9570001,1.2940002,1.1900003333333335,0.8100005000000001,1.7100004999999998,1.8,1.8,2.0
20240330,2324,Monaco,94.89668197868771,1.084074074074074,27,2.2218518518518517,0.9750000999999999,0.9700002,0.6500003333333333,0.9750005,0.8100005000000001,1.62,1.62,2.3333333333333335
20240317,2324,Monaco,94.86903458041049,1.0634615384615385,26,2.245,0.9750000999999999,1.5900002,1.6166669999999999,0.9750005,0.9750005,0.0,1.36,3.2142857142857144
20240310,2324,Monaco,94.84118509541953,1.106,25,2.2804,1.0500000999999999,1.2000001999999999,0.9666669999999999,1.4500004999999998,0.9750005,1.95,1.95,1.8367346938775508
20240301,2324,Monaco,94.85191488398846,1.0708333333333333,24,2.294166666666667,1.2120001,1.2000001999999999,2.0000003333333334,1.4500004999999998,1.4500004999999998,0.0,3.4,1.310344827586207
20240225,2324,Monaco,94.86361886678584,1.117391304347826,23,2.246086956521739,0.9220001000000001,0.6200002,1.0333336666666666,1.5500005,1.4500004999999998,2.9,2.9,1.4166666666666667
20240218,2324,Monaco,94.8495222164695,1.0363636363636364,22,2.2163636363636368,0.9220001000000001,0.9800002,1.0333336666666666,1.5500005,1.5500005,0.0,1.5,2.5987996306555865
20240211,2324,Monaco,94.83731471712825,1.0857142857142856,21,2.2504761904761907,0.7820001000000001,0.36000019999999994,3.3333333324965984e-07,5.000000000165983e-07,1.5500005,3.1,3.1,1.3719298245614036
20240204,2324,Monaco,94.82398233607607,0.985,20,2.208,0.7820001000000001,0.9000002,0.6000003333333334,5.000000000165983e-07,5.000000000165983e-07,0.0,1.45,2.739130434782609
20240127,2324,Monaco,94.82468738514659,1.0368421052631578,19,2.247894736842105,0.9150001000000001,1.2240002,0.6000003333333334,0.9000005,5.000000000165983e-07,0.0,2.75,1.44
20240113,2324,Monaco,94.84212891449907,1.0944444444444446,18,2.22,1.1700001,1.2240002,1.5000003333333334,0.9000005,0.9000005,0.0,1.7,2.1176470588235294
20231220,2324,Monaco,94.87408229667165,1.1588235294117648,17,2.2505882352941176,1.2050001,0.8640002000000002,1.4400003333333335,1.3500005000000002,0.9000005,1.8,1.8,2.0095915841584158
20231215,2324,Monaco,94.86924287245377,1.11875,16,2.27875,1.2050001,1.2040002,1.4400003333333335,2.1600005000000007,1.3500005000000002,0.0,1.7,2.13200468933177
20231209,2324,Monaco,94.88835534687662,1.1933333333333334,15,2.317333333333333,0.9350001,0.6640001999999999,0.5400003333333333,0.8100005000000001,2.1600005000000007,2.7,2.7,1.4752066115702478
20231203,2324,Monaco,94.85196199788359,1.0857142857142856,14,2.2899999999999996,0.9780000999999999,0.6060002,0.566667,5.000000000165983e-07,0.8100005000000001,1.62,1.62,2.282608695652174
20231124,2324,Monaco,94.85959955181376,1.0446153846153847,13,2.3415384615384616,0.9780000999999999,1.1160002,0.566667,0.8500005,5.000000000165983e-07,0.0,6.5,1.1108870967741935
20231111,2324,Monaco,94.85838516567902,1.1316666666666666,12,1.9949999999999999,1.1580001,1.5460002,1.0100003333333334,0.8500005,0.8500005,0.0,1.73,2.1176470588235294
20231105,2324,Monaco,94.82598391161315,1.2345454545454546,11,2.019090909090909,1.1880001,1.2060001999999999,1.2933336666666666,0.6650005,0.8500005,1.7,1.7,2.1714285714285713
20231029,2324,Monaco,94.77352695222096,1.188,10,2.0509999999999997,0.0,1.2060001999999999,2.010000333333333,1.9400004999999998,0.6650005,0.0,2.9,1.4062500000000002
20231022,2324,Monaco,94.7814224642481,1.32,9,1.9566666666666666,0.0,1.3500002,1.5666669999999998,2.3500004999999997,1.9400004999999998,1.33,1.33,3.3392857142857144
20231007,2324,Monaco,94.7395676120374,1.31875,8,2.035,0.0,0.8400002,0.7166669999999999,1.0750004999999998,2.3500004999999997,2.55,2.55,1.5096774193548388
20230930,2324,Monaco,94.7270522411025,1.1428571428571428,7,1.9614285714285715,0.0,0.7700001999999999,0.6833336666666666,5.000000000165983e-07,1.0750004999999998,2.15,2.15,1.7072463768115942
20230922,2324,Monaco,94.65479032988041,0.975,6,1.93,0.0,1.1700002,0.6833336666666666,1.0250005,5.000000000165983e-07,0.0,2.15,1.6941176470588235
20230917,2324,Monaco,94.6354806070271,1.17,5,1.886,0.0,0.0,1.2833336666666666,1.0250005,1.0250005,0.0,1.85,1.9354838709677422
20230902,2324,Monaco,94.6471415555457,1.4625,4,1.8949999999999998,0.0,0.0,1.266667,0.9000005,1.0250005,2.05,2.05,1.7371428571428573
20230825,2324,Monaco,94.85204187790855,1.2666666666666666,3,1.843333333333333,0.0,0.0,0.0,1.9000005,0.9000005,0.0,1.73,2.111111111111111
20230820,2324,Monaco,94.73684210526315,1.9,2,1.9,0.0,0.0,0.0,0.0,1.9000005,1.8,1.8,2.0
20230813,2324,Monaco,94.73684210526315,2.0,1,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.7999999999999998
20240519,2324,Le Havre,94.97292702296835,0.6302941176470588,34,4.395882352941176,0.5180001,0.47600019999999993,0.7933336666666667,1.1900005,5.000000000165983e-07,0.0,4.5,1.2
20240510,2324,Le Havre,94.98008111138365,0.6493939393939394,33,4.392727272727272,0.5180001,0.47600019999999993,0.7933336666666667,1.1900005,1.1900005,0.0,6.5,1.1066907775768535
20240504,2324,Le Havre,94.99296081537625,0.6696875,32,4.326874999999999,0.2800001,1.999999999497959e-07,3.3333333324965984e-07,5.000000000165983e-07,1.1900005,2.38,2.38,1.5746031746031748
20240427,2324,Le Havre,95.00033408361807,0.614516129032258,31,4.389677419354838,0.2800001,1.999999999497959e-07,3.3333333324965984e-07,5.000000000165983e-07,5.000000000165983e-07,0.0,7.5,1.0801553672316384
20240421,2324,Le Havre,95.01976302842765,0.635,30,4.286,0.2800001,0.5600002,3.3333333324965984e-07,5.000000000165983e-07,5.000000000165983e-07,0.0,2.15,1.6941176470588235
20240414,2324,Le Havre,95.02901903133387,0.656896551724138,29,4.359655172413793,0.2800001,0.5600002,3.3333333324965984e-07,5.000000000165983e-07,5.000000000165983e-07,0.0,2.6,1.5
20240406,2324,Le Havre,95.02570002461323,0.6803571428571429,28,4.4225,0.6050000999999999,0.5600002,0.9333336666666666,5.000000000165983e-07,5.000000000165983e-07,0.0,7.0,1.1066907775768535
20240331,2324,Le Havre,95.00587379391736,0.7055555555555556,27,4.327037037037037,0.6050000999999999,0.5600002,0.9333336666666666,1.4000005,5.000000000165983e-07,0.0,2.55,1.5147540983606558
20240317,2324,Le Havre,95.00505266174149,0.7326923076923076,26,4.395384615384615,1.0550001,0.5600002,0.9333336666666666,1.4000005,1.4000005,0.0,2.8,1.4444444444444444
20240310,2324,Le Havre,94.99373644360381,0.762,25,4.4592,0.7750001,1.999999999497959e-07,3.3333333324965984e-07,5.000000000165983e-07,1.4000005,2.8,2.8,1.4228621291448516
20240303,2324,Le Havre,95.02081183987518,0.6770833333333334,24,4.528333333333333,0.7750001,1.999999999497959e-07,3.3333333324965984e-07,5.000000000165983e-07,5.000000000165983e-07,0.0,5.75,1.1428571428571428
20240225,2324,Le Havre,95.00707376487989,0.7065217391304348,23,4.475217391304347,0.7750001,0.6500001999999999,3.3333333324965984e-07,5.000000000165983e-07,5.000000000165983e-07,0.0,3.1,1.3738898756660745
20240217,2324,Le Havre,94.99839029004661,0.7386363636363636,22,4.537727272727272,0.7750001,0.6500001999999999,3.3333333324965984e-07,5.000000000165983e-07,5.000000000165983e-07,0.0,6.5,1.1305290102389078
20240211,2324,Le Havre,94.93625964411024,0.7738095238095238,21,4.444285714285714,1.1150001,1.5500002,1.0833336666666666,5.000000000165983e-07,5.000000000165983e-07,0.0,3.6,1.301834862385321
20240204,2324,Le Havre,94.90261221081883,0.8125,20,4.4864999999999995,1.1150001,1.5500002,1.0833336666666666,1.6250004999999998,5.000000000165983e-07,0.0,7.0,1.0966386554621848
20240128,2324,Le Havre,94.90745567434949,0.8552631578947368,19,4.354210526315789,1.1150001,1.5500002,2.5833336666666664,1.6250004999999998,1.6250004999999998,0.0,2.63,1.4983333333333335
20240114,2324,Le Havre,94.87714947297155,0.9027777777777778,18,4.449999999999999,0.7900001,0.9000001999999999,1.5000003333333332,2.2500005,1.6250004999999998,3.25,3.25,1.3295454545454546
20231220,2324,Le Havre,94.90787363551829,0.7647058823529411,17,4.520588235294118,0.7900001,0.9000001999999999,1.5000003333333332,2.2500005,2.2500005,0.0,4.75,1.1929824561403508
20231216,2324,Le Havre,94.88020614364223,0.8125,16,4.50625,0.5800001,0.6800001999999999,3.3333333324965984e-07,5.000000000165983e-07,2.2500005,4.5,4.5,1.20978886756238
20231210,2324,Le Havre,94.84915951274506,0.5666666666666667,15,4.506666666666666,0.5800001,0.6800001999999999,3.3333333324965984e-07,5.000000000165983e-07,5.000000000165983e-07,0.0,3.75,1.285981308411215
20231203,2324,Le Havre,94.78413606379196,0.6071428571428571,14,4.560714285714285,0.8500000999999999,0.6800001999999999,1.1333336666666667,5.000000000165983e-07,5.000000000165983e-07,0.0,11.0,1.0419847328244276
20231126,2324,Le Havre,94.75351188437624,0.6538461538461539,13,4.065384615384615,0.8500000999999999,0.6800001999999999,1.1333336666666667,1.7000004999999998,5.000000000165983e-07,0.0,3.6,1.3125
20231111,2324,Le Havre,94.6343706991684,0.7083333333333334,12,4.104166666666666,0.8500000999999999,0.6800001999999999,1.1333336666666667,1.7000004999999998,1.7000004999999998,0.0,4.5,1.2076788830715532
20231105,2324,Le Havre,94.58160449360156,0.7727272727272727,11,4.0681818181818175,0.5100001,0.48000019999999993,3.3333333324965984e-07,5.000000000165983e-07,1.7000004999999998,3.4,3.4,1.32
20231029,2324,Le Havre,94.53129036669053,0.51,10,4.135,0.0,0.48000019999999993,3.3333333324965984e-07,5.000000000165983e-07,5.000000000165983e-07,0.0,2.8,1.4224137931034482
20231020,2324,Le Havre,94.55429885578019,0.5666666666666667,9,4.283333333333333,0.0,1.0200002000000001,0.8000003333333333,5.000000000165983e-07,5.000000000165983e-07,0.0,4.5,1.201688555347092
20231008,2324,Le Havre,94.5183295493766,0.6375,8,4.25625,0.0,1.0200002000000001,0.8000003333333333,1.2000005,5.000000000165983e-07,0.0,6.0,1.1108870967741935
20231001,2324,Le Havre,94.63036925615498,0.7285714285714285,7,4.007142857142857,0.0,1.0200002000000001,1.7000003333333333,1.2000005,1.2000005,0.0,4.0,1.2522935779816513
20230924,2324,Le Havre,94.50690095896393,0.85,6,4.008333333333333,0.0,0.5400002,0.9000003333333334,1.3500005000000002,1.2000005,2.4,2.4,1.5378640776699029
20230917,2324,Le Havre,94.6627190205792,0.54,5,4.33,0.0,0.0,0.9000003333333334,1.3500005000000002,1.3500005000000002,0.0,4.75,1.1781305114638447
20230903,2324,Le Havre,94.72854752990771,0.675,4,4.225,0.0,0.0,3.3333333324965984e-07,5.000000000165983e-07,1.3500005000000002,2.7,2.7,1.4747899159663866
20230827,2324,Le Havre,94.5112517790074,0.0,3,4.733333333333333,0.0,0.0,0.0,5.000000000165983e-07,5.000000000165983e-07,0.0,7.5,1.0677966101694916
20230820,2324,Le Havre,95.0309726240007,0.0,2,3.35,0.0,0.0,0.0,0.0,5.000000000165983e-07,0.0,2.7,1.464406779661017
20230813,2324,Le Havre,95.11689030294646,0.0,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.247912885662432
20240519,2324,Nantes,94.95096577055831,0.8958823529411765,34,4.1352941176470575,0.8250001,0.6000002,3.3333333324965984e-07,5.000000000165983e-07,5.000000000165983e-07,0.0,7.5,1.0815047021943573
20240512,2324,Nantes,94.96400873496293,0.923030303030303,33,4.033333333333332,1.1050001,0.6000002,3.3333333324965984e-07,5.000000000165983e-07,5.000000000165983e-07,0.0,4.0,1.2356746765249538
20240504,2324,Nantes,94.98150161605056,0.951875,32,4.034374999999999,1.1050001,1.6500002,1.0000003333333332,5.000000000165983e-07,5.000000000165983e-07,0.0,4.75,1.1887884267631101
20240426,2324,Nantes,94.97824549323933,0.9825806451612903,31,4.011290322580645,1.4450001,1.6500002,1.0000003333333332,1.5000004999999998,5.000000000165983e-07,0.0,3.75,1.2648648648648648
20240420,2324,Nantes,94.9913980040218,1.0153333333333334,30,4.02,1.4450001,1.6500002,2.7500003333333334,1.5000004999999998,1.5000004999999998,0.0,3.0,1.3894736842105262
20240414,2324,Nantes,94.99234177047157,1.0503448275862068,29,4.055172413793104,1.1450001,1.0500002,1.7500003333333332,2.6250005,1.5000004999999998,3.0,3.0,1.392857142857143
20240407,2324,Nantes,94.98771286157726,0.9807142857142858,28,4.0928571428571425,1.1450001,1.6100002,1.7500003333333332,2.6250005,2.6250005,0.0,3.3,1.3295454545454546
20240331,2324,Nantes,94.99571248155277,1.017037037037037,27,4.122222222222222,0.6200000999999999,0.5600002,3.3333333324965984e-07,5.000000000165983e-07,2.6250005,5.25,5.25,1.1666666666666667
20240316,2324,Nantes,94.97806505951459,0.8542307692307692,26,4.078846153846154,0.6200000999999999,1.2400001999999999,0.9333336666666666,5.000000000165983e-07,5.000000000165983e-07,0.0,2.25,1.6374045801526718
20240310,2324,Nantes,94.98631873700562,0.8884,25,4.152,0.6200000999999999,1.2400001999999999,0.9333336666666666,1.4000005,5.000000000165983e-07,0.0,7.0,1.105263157894737
20240303,2324,Nantes,94.96680929044146,0.9254166666666667,24,4.033333333333333,0.9950000999999999,1.2400001999999999,2.066667,1.4000005,1.4000005,0.0,1.8,2.015151515151515
20240224,2324,Nantes,94.96208548951822,0.9656521739130435,23,4.130434782608696,0.7150001,0.6800001999999999,1.1333336666666667,1.7000004999999998,1.4000005,2.8,2.8,1.4344827586206896
20240217,2324,Nantes,94.96702482106724,0.8822727272727273,22,4.190909090909091,0.7150001,0.6800001999999999,1.1333336666666667,1.7000004999999998,1.7000004999999998,0.0,6.0,1.125
20240211,2324,Nantes,94.97798590277219,0.9242857142857143,21,4.104761904761905,0.37500009999999995,1.999999999497959e-07,3.3333333324965984e-07,5.000000000165983e-07,1.7000004999999998,3.4,3.4,1.301834862385321
20240203,2324,Nantes,95.0199583686425,0.8005,20,4.140000000000001,0.37500009999999995,1.999999999497959e-07,3.3333333324965984e-07,5.000000000165983e-07,5.000000000165983e-07,0.0,3.4,1.32
20240128,2324,Nantes,95.01654850579675,0.8426315789473684,19,4.178947368421053,0.6630001,0.7500001999999999,3.3333333324965984e-07,5.000000000165983e-07,5.000000000165983e-07,0.0,4.33,1.2162162162162162
20240114,2324,Nantes,95.0201615847767,0.8894444444444445,18,4.170555555555556,1.0030001,0.7500001999999999,3.3333333324965984e-07,5.000000000165983e-07,5.000000000165983e-07,0.0,1.95,1.821917808219178
20231220,2324,Nantes,95.06904087047047,0.941764705882353,17,4.301176470588236,1.0030001,0.7500001999999999,1.2500003333333332,5.000000000165983e-07,5.000000000165983e-07,0.0,4.5,1.2051833333333333
20231217,2324,Nantes,95.06963032885254,1.000625,16,4.28875,1.2410001,0.7500001999999999,1.2500003333333332,1.8750004999999998,5.000000000165983e-07,0.0,2.63,1.4933333333333332
20231209,2324,Nantes,95.05761915756666,1.0673333333333332,15,4.399333333333334,1.6010001,0.7500001999999999,1.2500003333333332,1.8750004999999998,1.8750004999999998,0.0,12.0,1.0344827586206897
